modality,column_index,column_name
rna,10244,SLAMF9
rna,10245,OR2M5
rna,10246,KCNJ9
rna,10247,IGSF8
rna,10248,DDR2
rna,10249,PEA15
rna,10250,NCSTN
rna,10251,VANGL2
rna,10252,SLAMF6
rna,10253,OLFML2B
rna,10254,FCRLB
rna,10255,SLC9C2
rna,10256,KLHDC9
rna,10257,C1orf74
rna,10258,LMX1A
rna,10259,LRRC52
rna,10260,FLVCR1
rna,10261,FAM71A
rna,10262,ATF3
rna,10263,RBM15
rna,10264,DENND2D
rna,10265,AXDND1
rna,10266,TDRD5
rna,10267,IER5
rna,10268,SNED1
rna,10269,BPNT1
rna,10270,SPATA17
rna,10271,C1orf115
rna,10272,BROX
rna,10273,ACP6
rna,10274,WDR64
rna,10275,KIF26B
rna,10276,TFB2M
rna,10277,CNST
rna,10278,PPP1R21
rna,10279,KLHDC8A
rna,10280,PM20D1
rna,10281,PKDCC
rna,10282,OXER1
rna,10283,HAAO
rna,10284,B3GALNT2
rna,10285,MAPKAPK2
rna,10286,IL20
rna,10287,IL24
rna,10288,FAIM3
rna,10289,PIGR
rna,10290,FCAMR
rna,10291,CAPN2
rna,10292,MRPL55
rna,10293,WDR26
rna,10294,REL
rna,10295,PUS10
rna,10296,PEX13
rna,10297,KIAA1841
rna,10298,TRIM17
rna,10299,RFTN2
rna,10300,DISC1
rna,10301,CAPN13
rna,10302,LRRTM1
rna,10303,DPY30
rna,10304,TYW5
rna,10305,C2orf47
rna,10306,KCNF1
rna,10307,PQLC3
rna,10308,ARL5A
rna,10309,FAM84A
rna,10310,KCNJ3
rna,10311,CLHC1
rna,10312,FRZB
rna,10313,DUSP19
rna,10314,CCDC104
rna,10315,NUP35
rna,10316,CCDC138
rna,10317,C2orf48
rna,10318,ZSWIM2
rna,10319,FBXO41
rna,10320,ACTG2
rna,10321,C2orf44
rna,10322,SMC6
rna,10323,VSNL1
rna,10324,CCDC74A
rna,10325,H3F3A
rna,10326,ADCK3
rna,10327,SLC16A14
rna,10328,TEKT4
rna,10329,EN1
rna,10330,ZNF2
rna,10331,SGCB
rna,10332,SPATA18
rna,10333,NOSTRIN
rna,10334,CCDC140
rna,10335,SGPP2
rna,10336,INHBB
rna,10337,XIRP2
rna,10338,BIRC8
rna,10339,SMARCAD1
rna,10340,HPGDS
rna,10341,PDLIM5
rna,10342,OTUD7B
rna,10343,PDHA2
rna,10344,STPG2
rna,10345,RPRD2
rna,10346,CTSS
rna,10347,MSX1
rna,10348,PACRGL
rna,10349,BNIPL
rna,10350,C1QTNF7
rna,10351,TNFAIP8L2
rna,10352,LYSMD1
rna,10353,SCNM1
rna,10354,VPS72
rna,10355,ERCC3
rna,10356,RNF149
rna,10357,IWS1
rna,10358,BOLA3
rna,10359,CDC42EP3
rna,10360,S100A11
rna,10361,LCE3D
rna,10362,SMCP
rna,10363,IVL
rna,10364,SPRR3
rna,10365,DHX57
rna,10366,SPRR2D
rna,10367,BMP10
rna,10368,PGLYRP4
rna,10369,ARHGAP25
rna,10370,S100A9
rna,10371,S100A12
rna,10372,TGFA
rna,10373,TDRD10
rna,10374,CCNYL1
rna,10375,FZD5
rna,10376,CRYGC
rna,10377,DCAF16
rna,10378,C1orf189
rna,10379,NPPC
rna,10380,GNPDA2
rna,10381,ALPP
rna,10382,GABRG1
rna,10383,ALPPL2
rna,10384,GABRB1
rna,10385,PAQR3
rna,10386,NIPAL1
rna,10387,ALPI
rna,10388,ANTXR2
rna,10389,HELQ
rna,10390,MRPS18C
rna,10391,CGGBP1
rna,10392,FAM175A
rna,10393,GPR155
rna,10394,DAPL1
rna,10395,PMVK
rna,10396,PBXIP1
rna,10397,CLDN1
rna,10398,PYGO2
rna,10399,HIPK1
rna,10400,LENEP
rna,10401,DCST2
rna,10402,DCST1
rna,10403,COL6A3
rna,10404,YY1AP1
rna,10405,KBTBD8
rna,10406,FAM19A4
rna,10407,EOGT
rna,10408,LMOD3
rna,10409,APOA1BP
rna,10410,POGLUT1
rna,10411,SLC22A15
rna,10412,CCKAR
rna,10413,IGFN1
rna,10414,ATP1A1
rna,10415,SLC15A2
rna,10416,EIF4E3
rna,10417,PROK2
rna,10418,C3orf30
rna,10419,LRRC58
rna,10420,FSTL1
rna,10421,LMOD1
rna,10422,ELF3
rna,10423,PDCL2
rna,10424,TMEM183A
rna,10425,TMEM169
rna,10426,TRIM46
rna,10427,KRTCAP2
rna,10428,CXCR1
rna,10429,ARPC2
rna,10430,TSACC
rna,10431,CCT3
rna,10432,TMEM79
rna,10433,SSR2
rna,10434,RNF25
rna,10435,STK36
rna,10436,ADORA1
rna,10437,SRGAP2
rna,10438,NEK10
rna,10439,CCDC141
rna,10440,FEV
rna,10441,CRYBA2
rna,10442,IHH
rna,10443,KIAA1524
rna,10444,EOMES
rna,10445,CWC22
rna,10446,AZI2
rna,10447,TGFBR2
rna,10448,RETNLB
rna,10449,ANKZF1
rna,10450,HDAC11
rna,10451,FCRL4
rna,10452,TRAT1
rna,10453,FBLN2
rna,10454,GLB1L
rna,10455,STT3B
rna,10456,CHCHD4
rna,10457,DPPA2
rna,10458,NFASC
rna,10459,FCRL1
rna,10460,SGOL2
rna,10461,SERPINI1
rna,10462,CLASP2
rna,10463,SUCLG1
rna,10464,NUAK2
rna,10465,SPTA1
rna,10466,PRKCI
rna,10467,MNDA
rna,10468,PYHIN1
rna,10469,IFI16
rna,10470,AIM2
rna,10471,EFHB
rna,10472,EIF5A2
rna,10473,SLC2A2
rna,10474,RPL22L1
rna,10475,FABP1
rna,10476,PPM1L
rna,10477,ICA1L
rna,10478,CTLA4
rna,10479,ICOS
rna,10480,RYBP
rna,10481,PPP4R2
rna,10482,CD200R1
rna,10483,GTPBP8
rna,10484,C3orf17
rna,10485,SPICE1
rna,10486,KIAA1407
rna,10487,CADPS
rna,10488,NKX6-1
rna,10489,CDS1
rna,10490,WDFY3
rna,10491,COX18
rna,10492,PTPN13
rna,10493,SYNPR
rna,10494,ALB
rna,10495,C4orf36
rna,10496,THOC7
rna,10497,ATXN7
rna,10498,PSMD6
rna,10499,PRICKLE2
rna,10500,ADAMTS9
rna,10501,PPM1K
rna,10502,FAM194A
rna,10503,TIPARP
rna,10504,CCNL1
rna,10505,PTX3
rna,10506,HESX1
rna,10507,DCLK3
rna,10508,SLMAP
rna,10509,RPL9
rna,10510,SMIM14
rna,10511,ABHD6
rna,10512,DNASE1L3
rna,10513,C3orf67
rna,10514,RBM47
rna,10515,APBB2
rna,10516,IL17RE
rna,10517,IL17RC
rna,10518,CRELD1
rna,10519,PRRT3
rna,10520,FANCD2OS
rna,10521,PCOLCE2
rna,10522,U2SURP
rna,10523,MTMR14
rna,10524,TTC14
rna,10525,CXCL3
rna,10526,CXCL5
rna,10527,PPBP
rna,10528,PF4
rna,10529,MTHFD2L
rna,10530,CXCL1
rna,10531,RCHY1
rna,10532,PLSCR2
rna,10533,CCDC158
rna,10534,CPA3
rna,10535,GYG1
rna,10536,HPS3
rna,10537,TM4SF18
rna,10538,TOPBP1
rna,10539,RYK
rna,10540,SNRK
rna,10541,TCF23
rna,10542,DNAJC5G
rna,10543,UCN
rna,10544,ZNF513
rna,10545,SLC4A1AP
rna,10546,PLB1
rna,10547,SPDYA
rna,10548,KIAA1143
rna,10549,KIF15
rna,10550,TGM4
rna,10551,WDR43
rna,10552,ZDHHC3
rna,10553,CDCP1
rna,10554,SLC6A20
rna,10555,LZTFL1
rna,10556,FYCO1
rna,10557,CCR1
rna,10558,RTP3
rna,10559,LRRC2
rna,10560,ELP6
rna,10561,FBXO40
rna,10562,DTX3L
rna,10563,NMNAT3
rna,10564,SMIM12
rna,10565,ZMYM6
rna,10566,TPRA1
rna,10567,YEATS2
rna,10568,GRIK3
rna,10569,ZC3H12A
rna,10570,MEAF6
rna,10571,SNIP1
rna,10572,DNALI1
rna,10573,KLF15
rna,10574,CCDC37
rna,10575,CAMK2N2
rna,10576,LIPH
rna,10577,TMEM41A
rna,10578,RPN1
rna,10579,SENP2
rna,10580,HEYL
rna,10581,IFT122
rna,10582,RHO
rna,10583,RFC4
rna,10584,RPL39L
rna,10585,BAP1
rna,10586,TKT
rna,10587,PRKCD
rna,10588,RFT1
rna,10589,SFMBT1
rna,10590,GNL3
rna,10591,PBRM1
rna,10592,UVSSA
rna,10593,FAM208A
rna,10594,ARHGEF3
rna,10595,SLBP
rna,10596,LRPAP1
rna,10597,ZDHHC19
rna,10598,SLC51A
rna,10599,UBXN7
rna,10600,RNF168
rna,10601,PIGX
rna,10602,MFI2
rna,10603,S100P
rna,10604,ABLIM2
rna,10605,EXO5
rna,10606,CLDN19
rna,10607,C1orf50
rna,10608,ERMAP
rna,10609,ZNF691
rna,10610,AIMP1
rna,10611,SGMS2
rna,10612,METAP1
rna,10613,DNAJB14
rna,10614,H2AFZ
rna,10615,EMCN
rna,10616,SLC9B1
rna,10617,SLC9B2
rna,10618,BDH2
rna,10619,PGRMC2
rna,10620,CDC25A
rna,10621,CAMP
rna,10622,ZNF589
rna,10623,FBXW12
rna,10624,PLXNB1
rna,10625,CCDC51
rna,10626,ATRIP
rna,10627,SHISA5
rna,10628,SPRY1
rna,10629,BSN
rna,10630,APEH
rna,10631,INTU
rna,10632,RNF123
rna,10633,HSPA4L
rna,10634,MFSD8
rna,10635,C4orf29
rna,10636,CAMKV
rna,10637,MON1A
rna,10638,MST1R
rna,10639,RAD54L2
rna,10640,TEX264
rna,10641,GRM2
rna,10642,DUSP7
rna,10643,POC1A
rna,10644,PPM1M
rna,10645,AGXT2L1
rna,10646,WDR82
rna,10647,PITX2
rna,10648,C4orf3
rna,10649,PRSS12
rna,10650,NDST3
rna,10651,HMGB2
rna,10652,SAP30
rna,10653,SCRG1
rna,10654,HAND2
rna,10655,MAD2L1
rna,10656,ANXA5
rna,10657,TMEM155
rna,10658,ADAD1
rna,10659,MAP9
rna,10660,GUCY1A3
rna,10661,FBXO8
rna,10662,CEP44
rna,10663,HPGD
rna,10664,ASB5
rna,10665,C4orf45
rna,10666,TMEM144
rna,10667,FAM198B
rna,10668,NPY1R
rna,10669,NPY5R
rna,10670,NAA15
rna,10671,IL15
rna,10672,FAM160A1
rna,10673,ARFIP1
rna,10674,KIAA0947
rna,10675,HHIP
rna,10676,ANAPC10
rna,10677,ABCE1
rna,10678,OTUD4
rna,10679,LSM6
rna,10680,TMEM184C
rna,10681,PRMT10
rna,10682,ITGA2
rna,10683,MOCS2
rna,10684,SLC45A2
rna,10685,EDIL3
rna,10686,TMEM161B
rna,10687,ELOVL7
rna,10688,NDUFAF2
rna,10689,ZNF474
rna,10690,LMBRD2
rna,10691,RANBP3L
rna,10692,NIPBL
rna,10693,RNF180
rna,10694,GPR98
rna,10695,SLC25A46
rna,10696,STARD4
rna,10697,PGGT1B
rna,10698,F2RL2
rna,10699,CCDC112
rna,10700,CMBL
rna,10701,C5orf63
rna,10702,PRRC1
rna,10703,F2RL1
rna,10704,AGGF1
rna,10705,WDR41
rna,10706,PRDM9
rna,10707,NDUFS4
rna,10708,SCGB3A2
rna,10709,SPINK1
rna,10710,HTR4
rna,10711,ESM1
rna,10712,GRPEL2
rna,10713,CDC20B
rna,10714,ARSK
rna,10715,RHOBTB3
rna,10716,GPX8
rna,10717,TIGD6
rna,10718,SPZ1
rna,10719,SERINC5
rna,10720,ENPP6
rna,10721,CAGE1
rna,10722,CASP3
rna,10723,CCDC111
rna,10724,ERAP1
rna,10725,ERAP2
rna,10726,CMYA5
rna,10727,EGFLAM
rna,10728,KIAA1430
rna,10729,TMEM174
rna,10730,CARTPT
rna,10731,RICTOR
rna,10732,PAPD4
rna,10733,EBF1
rna,10734,ANKRA2
rna,10735,UBLCP1
rna,10736,FAM170A
rna,10737,UTP15
rna,10738,TLR3
rna,10739,KLKB1
rna,10740,NSA2
rna,10741,GFM2
rna,10742,TERT
rna,10743,SLC6A18
rna,10744,CCDC127
rna,10745,FOXQ1
rna,10746,C6orf195
rna,10747,GPR111
rna,10748,ACSL6
rna,10749,IL3
rna,10750,CSF2
rna,10751,SEPT8
rna,10752,SHROOM1
rna,10753,GDF9
rna,10754,UQCRQ
rna,10755,LEAP2
rna,10756,GJB7
rna,10757,SLC35A1
rna,10758,GRIK2
rna,10759,MB21D1
rna,10760,FABP7
rna,10761,TLX3
rna,10762,TXLNB
rna,10763,CITED2
rna,10764,FAM26D
rna,10765,T
rna,10766,CREBRF
rna,10767,DCBLD1
rna,10768,SFXN1
rna,10769,SAMD3
rna,10770,TMEM200A
rna,10771,IL22RA2
rna,10772,DACT2
rna,10773,PDSS2
rna,10774,C7orf72
rna,10775,STXBP5
rna,10776,HIST1H2AA
rna,10777,IL31RA
rna,10778,ANKRD55
rna,10779,RAET1E
rna,10780,PI16
rna,10781,TBX20
rna,10782,DAGLB
rna,10783,KIAA0895
rna,10784,STK17A
rna,10785,TRA2A
rna,10786,FAM183B
rna,10787,GALNT10
rna,10788,SAP30L
rna,10789,RPS14
rna,10790,HCN1
rna,10791,MYOZ3
rna,10792,COG5
rna,10793,NEUROD6
rna,10794,C7orf60
rna,10795,GPR85
rna,10796,SLU7
rna,10797,PTTG1
rna,10798,CAMLG
rna,10799,FBXL21
rna,10800,BMPER
rna,10801,RELL2
rna,10802,SMAD5-AS1
rna,10803,KCNK5
rna,10804,KIF6
rna,10805,ZNF12
rna,10806,SLC29A4
rna,10807,C7orf62
rna,10808,STEAP1
rna,10809,CDCA7L
rna,10810,SP8
rna,10811,MIOS
rna,10812,KIAA1324L
rna,10813,USP49
rna,10814,SYTL3
rna,10815,IQUB
rna,10816,HEY1
rna,10817,ZNF704
rna,10818,SHH
rna,10819,TAGAP
rna,10820,COL1A2
rna,10821,FNDC1
rna,10822,CHMP4C
rna,10823,SLC13A4
rna,10824,PGAM2
rna,10825,BRI3
rna,10826,LMTK2
rna,10827,SLC35G3
rna,10828,CTSB
rna,10829,SOX17
rna,10830,DLC1
rna,10831,ADCY1
rna,10832,C8orf48
rna,10833,SUN3
rna,10834,C7orf57
rna,10835,HNF4G
rna,10836,PEX2
rna,10837,RAD21
rna,10838,SLC30A8
rna,10839,MED30
rna,10840,TNFRSF11B
rna,10841,SBSPON
rna,10842,PHKG1
rna,10843,EN2
rna,10844,KCNV1
rna,10845,CSMD3
rna,10846,KIAA0146
rna,10847,ORC5
rna,10848,DEFA5
rna,10849,HEATR2
rna,10850,DEFA4
rna,10851,DEFA6
rna,10852,OSGIN2
rna,10853,DEFB1
rna,10854,SUN1
rna,10855,OXR1
rna,10856,TMEM74
rna,10857,GPR146
rna,10858,GPER
rna,10859,UNCX
rna,10860,TMEM184A
rna,10861,NOS3
rna,10862,MICALL2
rna,10863,CA3
rna,10864,INTS1
rna,10865,CDK5
rna,10866,SLC4A2
rna,10867,SLC7A13
rna,10868,FASTK
rna,10869,TMUB1
rna,10870,GBX1
rna,10871,PHAX
rna,10872,ALDH7A1
rna,10873,FOXK1
rna,10874,COX6C
rna,10875,OSR2
rna,10876,YWHAZ
rna,10877,BAALC
rna,10878,FZD6
rna,10879,CTHRC1
rna,10880,SLC25A32
rna,10881,DCAF13
rna,10882,DCSTAMP
rna,10883,TP53INP1
rna,10884,INTS8
rna,10885,KIAA1429
rna,10886,FREM1
rna,10887,GEM
rna,10888,PDP1
rna,10889,TMEM67
rna,10890,KIAA0196
rna,10891,RPP25L
rna,10892,FAM219A
rna,10893,C9orf24
rna,10894,SNAPC3
rna,10895,KIAA1161
rna,10896,NUDT2
rna,10897,TMEM65
rna,10898,PSIP1
rna,10899,CCDC171
rna,10900,UBAP1
rna,10901,DIRAS2
rna,10902,SYK
rna,10903,NIPSNAP3B
rna,10904,ABCA1
rna,10905,NFIL3
rna,10906,LETM2
rna,10907,METTL2B
rna,10908,PRKACG
rna,10909,FXN
rna,10910,ZMAT4
rna,10911,NKX6-3
rna,10912,TMEM71
rna,10913,MAMDC2
rna,10914,PRSS37
rna,10915,CPA6
rna,10916,C8orf34
rna,10917,TMC1
rna,10918,ALDH1A1
rna,10919,KDM1B
rna,10920,HGSNAT
rna,10921,RASEF
rna,10922,GKAP1
rna,10923,C9orf64
rna,10924,HNRNPK
rna,10925,C7orf45
rna,10926,SVEP1
rna,10927,TRPV6
rna,10928,C7orf34
rna,10929,ANKS6
rna,10930,FBP1
rna,10931,TMEM246
rna,10932,CXorf22
rna,10933,DYNLT3
rna,10934,WBSCR27
rna,10935,MID1IP1
rna,10936,C9orf84
rna,10937,CXorf58
rna,10938,KIAA1958
rna,10939,PTCHD1
rna,10940,RNF183
rna,10941,ASB11
rna,10942,PCDH19
rna,10943,PIGA
rna,10944,FIGF
rna,10945,OR1K1
rna,10946,STRBP
rna,10947,CLDN3
rna,10948,GAPVD1
rna,10949,C9orf89
rna,10950,WNK2
rna,10951,ATP7A
rna,10952,ZNF367
rna,10953,NLGN4Y
rna,10954,HDX
rna,10955,NDUFB6
rna,10956,AQP7
rna,10957,NOL6
rna,10958,AQP3
rna,10959,TRMT10B
rna,10960,VCP
rna,10961,PIGO
rna,10962,STOML2
rna,10963,BRWD3
rna,10964,SLITRK5
rna,10965,MELK
rna,10966,ARMC3
rna,10967,OTUD1
rna,10968,ARHGAP12
rna,10969,FAT3
rna,10970,CCDC67
rna,10971,HECTD2
rna,10972,SLC7A3
rna,10973,FBXO33
rna,10974,DDX26B
rna,10975,GPR101
rna,10976,CLDN2
rna,10977,LRFN5
rna,10978,ZNF488
rna,10979,WRN
rna,10980,MARCH8
rna,10981,TSHR
rna,10982,CFL2
rna,10983,SUGT1
rna,10984,GTF2A1
rna,10985,ZCCHC24
rna,10986,PGM2L1
rna,10987,PHYHIPL
rna,10988,SLC16A9
rna,10989,FOLR2
rna,10990,INPPL1
rna,10991,PHOX2A
rna,10992,MBL2
rna,10993,GJB2
rna,10994,CRYL1
rna,10995,REEP3
rna,10996,HEPACAM
rna,10997,SKA3
rna,10998,EFHA1
rna,10999,C11orf82
rna,11000,PCF11
rna,11001,PKNOX2
rna,11002,RPL10L
rna,11003,LRR1
rna,11004,RPL36AL
rna,11005,DNAAF2
rna,11006,C10orf10
rna,11007,MAGEC3
rna,11008,C10orf25
rna,11009,ZNF22
rna,11010,KLHDC2
rna,11011,EML5
rna,11012,NEMF
rna,11013,RPUSD4
rna,11014,ARF6
rna,11015,TTC8
rna,11016,TMEM63C
rna,11017,NGB
rna,11018,NOXRED1
rna,11019,CDX2
rna,11020,AMER2
rna,11021,AKR1E2
rna,11022,KBTBD6
rna,11023,SSX5
rna,11024,SSX3
rna,11025,OTX2
rna,11026,FAAH2
rna,11027,DRGX
rna,11028,NUDT5
rna,11029,DACT1
rna,11030,OXGR1
rna,11031,UCMA
rna,11032,BEND7
rna,11033,ATP5C1
rna,11034,TAF3
rna,11035,VSTM4
rna,11036,SOHLH1
rna,11037,COMTD1
rna,11038,SLC18A2
rna,11039,PDZD8
rna,11040,ZNF503
rna,11041,DACH1
rna,11042,FAM175B
rna,11043,QSOX2
rna,11044,FAM204A
rna,11045,NSD1
rna,11046,PRDX3
rna,11047,ENOX2
rna,11048,GHITM
rna,11049,CLEC1B
rna,11050,SNAPC4
rna,11051,TMEM52B
rna,11052,PMPCA
rna,11053,SDCCAG3
rna,11054,FRMD7
rna,11055,AK8
rna,11056,C9orf9
rna,11057,TSC1
rna,11058,GFI1B
rna,11059,HPRT1
rna,11060,LOH12CR1
rna,11061,FAM69B
rna,11062,ZMYND19
rna,11063,STOX1
rna,11064,RET
rna,11065,DDX21
rna,11066,BMS1
rna,11067,STK32C
rna,11068,KIAA1462
rna,11069,OR4K2
rna,11070,FUNDC2
rna,11071,TMEM55B
rna,11072,METTL17
rna,11073,SLC39A2
rna,11074,NDRG2
rna,11075,RNASE7
rna,11076,ARHGEF40
rna,11077,NSMF
rna,11078,ZNF219
rna,11079,C12orf50
rna,11080,CASP7
rna,11081,PPP1R36
rna,11082,BTNL9
rna,11083,C10orf118
rna,11084,VWA2
rna,11085,METTL3
rna,11086,SALL2
rna,11087,TRUB1
rna,11088,FAM194B
rna,11089,CYP2C19
rna,11090,ZFYVE1
rna,11091,PNLIPRP2
rna,11092,C10orf82
rna,11093,HSPA12A
rna,11094,FRAT1
rna,11095,UBTD1
rna,11096,ANKRD2
rna,11097,E2F7
rna,11098,ARHGAP42
rna,11099,ISCA2
rna,11100,GYLTL1B
rna,11101,PACSIN3
rna,11102,TTC7B
rna,11103,SLC39A13
rna,11104,PSMC3
rna,11105,RAPSN
rna,11106,AGBL2
rna,11107,TC2N
rna,11108,CPSF2
rna,11109,C12orf70
rna,11110,MOAP1
rna,11111,IFI27L1
rna,11112,IFI27
rna,11113,SERPINA12
rna,11114,CLMN
rna,11115,PDZRN4
rna,11116,SLC6A5
rna,11117,NELL1
rna,11118,PTER
rna,11119,C1QL3
rna,11120,CACNB2
rna,11121,PTPLA
rna,11122,ARL5B
rna,11123,C11orf75
rna,11124,KIAA1731
rna,11125,KCNC2
rna,11126,TAF1D
rna,11127,ABTB2
rna,11128,R3HCC1L
rna,11129,AMOTL1
rna,11130,HTRA1
rna,11131,LIPC
rna,11132,CEP57
rna,11133,TCP11L2
rna,11134,PASD1
rna,11135,SPRED1
rna,11136,TMCO5A
rna,11137,GPR176
rna,11138,JAM3
rna,11139,IL25
rna,11140,CMTM5
rna,11141,GLB1L3
rna,11142,ADAMTS15
rna,11143,SVOP
rna,11144,SPATA19
rna,11145,GPT2
rna,11146,AMN
rna,11147,RAB8B
rna,11148,IKBIP
rna,11149,RPUSD2
rna,11150,HIF1AN
rna,11151,ZFYVE19
rna,11152,PPP1R14D
rna,11153,SPINT1
rna,11154,FBN1
rna,11155,AVPR1A
rna,11156,C16orf78
rna,11157,DEPDC4
rna,11158,TPTE
rna,11159,LRTM2
rna,11160,CKB
rna,11161,TRMT61A
rna,11162,BTRC
rna,11163,POLL
rna,11164,BAG5
rna,11165,DPCD
rna,11166,LARP6
rna,11167,API5
rna,11168,ASPG
rna,11169,ZNF319
rna,11170,HPS6
rna,11171,SENP8
rna,11172,NOLC1
rna,11173,ALKBH3
rna,11174,COPS2
rna,11175,GABRB3
rna,11176,SPIC
rna,11177,TBATA
rna,11178,SGPL1
rna,11179,FRS2
rna,11180,CCT2
rna,11181,PCBD1
rna,11182,ARIH1
rna,11183,C16orf71
rna,11184,CLMP
rna,11185,SCN3B
rna,11186,COX11
rna,11187,ZNF202
rna,11188,FAM227B
rna,11189,STXBP4
rna,11190,CYYR1
rna,11191,CUL5
rna,11192,MYRFL
rna,11193,WBP1L
rna,11194,C10orf32
rna,11195,PLEKHF1
rna,11196,TMEM100
rna,11197,ANAPC16
rna,11198,SMPD1
rna,11199,APBB1
rna,11200,SYNPO2L
rna,11201,NUDT13
rna,11202,C11orf65
rna,11203,TRIM44
rna,11204,ILK
rna,11205,TAF10
rna,11206,TPP1
rna,11207,DCHS1
rna,11208,NETO1
rna,11209,MSS51
rna,11210,CYB5A
rna,11211,USP54
rna,11212,RAG1
rna,11213,C11orf74
rna,11214,WDR88
rna,11215,OR10A5
rna,11216,OR2D2
rna,11217,ATP9B
rna,11218,PPFIBP2
rna,11219,MOGAT2
rna,11220,CYB5R2
rna,11221,SERPINB7
rna,11222,GARRE1
rna,11223,SERPINB8
rna,11224,TUB
rna,11225,RIC3
rna,11226,LMO1
rna,11227,IDH3A
rna,11228,WDR72
rna,11229,CRABP1
rna,11230,PLD4
rna,11231,ZMAT1
rna,11232,XRRA1
rna,11233,TRIM66
rna,11234,RNF169
rna,11235,RPL27A
rna,11236,ST5
rna,11237,CDYL2
rna,11238,TMEM130
rna,11239,PRTG
rna,11240,CENPN
rna,11241,AKIP1
rna,11242,ATMIN
rna,11243,TMEM41B
rna,11244,LEO1
rna,11245,ZNF143
rna,11246,TMX3
rna,11247,MFAP4
rna,11248,WEE1
rna,11249,MAPK7
rna,11250,PRKCB
rna,11251,NDST2
rna,11252,MCM7
rna,11253,CLEC3A
rna,11254,CCDC68
rna,11255,CLEC4E
rna,11256,ZNF3
rna,11257,CLEC4D
rna,11258,ZSCAN21
rna,11259,RIMKLB
rna,11260,A2ML1
rna,11261,BEAN1
rna,11262,TMED3
rna,11263,SLC38A8
rna,11264,SEC11C
rna,11265,CPLX4
rna,11266,TMEM135
rna,11267,IQCD
rna,11268,NDEL1
rna,11269,CENPV
rna,11270,CDH16
rna,11271,RRAD
rna,11272,FAM96B
rna,11273,WDR16
rna,11274,HSP90B1
rna,11275,MC4R
rna,11276,BLCAP
rna,11277,SERPINB12
rna,11278,SPDYE6
rna,11279,ATF7IP2
rna,11280,MMP10
rna,11281,TVP23A
rna,11282,NGFRAP1
rna,11283,TMPRSS5
rna,11284,COG1
rna,11285,PLEKHA7
rna,11286,ZNF606
rna,11287,ZCCHC18
rna,11288,B2M
rna,11289,ZNF592
rna,11290,CASC4
rna,11291,HTR3A
rna,11292,NNMT
rna,11293,ACSM1
rna,11294,AP1G1
rna,11295,AGBL1
rna,11296,SLFN5
rna,11297,C16orf45
rna,11298,KIAA0430
rna,11299,SAA3P
rna,11300,SAAL1
rna,11301,YPEL4
rna,11302,PPIB
rna,11303,LDHC
rna,11304,FAM96A
rna,11305,LDHAL6A
rna,11306,FAM111A
rna,11307,KIAA0101
rna,11308,KIF7
rna,11309,LDHD
rna,11310,PLIN1
rna,11311,PEX11A
rna,11312,MESP1
rna,11313,ANPEP
rna,11314,SCNN1G
rna,11315,RBPMS2
rna,11316,NAV2
rna,11317,ANKDD1A
rna,11318,GLYATL1
rna,11319,C18orf54
rna,11320,DCTN5
rna,11321,TERF2IP
rna,11322,PLK1
rna,11323,CLPX
rna,11324,GPR182
rna,11325,ZBTB39
rna,11326,CACNG2
rna,11327,TAC3
rna,11328,MYO1A
rna,11329,CHP2
rna,11330,TMEM194A
rna,11331,OR4D6
rna,11332,NAB2
rna,11333,VPS39
rna,11334,STAT6
rna,11335,PATL1
rna,11336,XRCC6BP1
rna,11337,STX3
rna,11338,MRPL16
rna,11339,PIP4K2C
rna,11340,MTMR10
rna,11341,YWHAB
rna,11342,C15orf48
rna,11343,SCG5
rna,11344,GREM1
rna,11345,NYAP1
rna,11346,TSC22D4
rna,11347,MS4A6E
rna,11348,MS4A14
rna,11349,MS4A5
rna,11350,DIS3L
rna,11351,CCNDBP1
rna,11352,EPB42
rna,11353,TGM6
rna,11354,SMAD3
rna,11355,MS4A8B
rna,11356,CCDC178
rna,11357,MS4A15
rna,11358,MAP1A
rna,11359,RCCD1
rna,11360,AKTIP
rna,11361,MAPRE2
rna,11362,EVA1C
rna,11363,MARS
rna,11364,MBD6
rna,11365,CNPY4
rna,11366,PDIA3
rna,11367,NUDT21
rna,11368,NAT16
rna,11369,C15orf43
rna,11370,NKX3-1
rna,11371,SGSM1
rna,11372,DUSP18
rna,11373,TEF
rna,11374,MEI1
rna,11375,B4GALNT2
rna,11376,PBX3
rna,11377,GNGT2
rna,11378,PHB
rna,11379,SNRPD1
rna,11380,TTC16
rna,11381,SUN5
rna,11382,SAMD14
rna,11383,PIP5KL1
rna,11384,BPIFB6
rna,11385,TMEM92
rna,11386,FAM102A
rna,11387,ACSF2
rna,11388,GOLGA2
rna,11389,TRUB2
rna,11390,COQ4
rna,11391,SLC27A4
rna,11392,URM1
rna,11393,CERCAM
rna,11394,DOLPP1
rna,11395,ENDOG
rna,11396,TBC1D21
rna,11397,PRRX2
rna,11398,C15orf39
rna,11399,ISLR2
rna,11400,SP2
rna,11401,PRR15L
rna,11402,COQ7
rna,11403,GPRC5B
rna,11404,CRK
rna,11405,C16orf92
rna,11406,FBXO22
rna,11407,TBC1D2B
rna,11408,NOD2
rna,11409,SNX20
rna,11410,LOXHD1
rna,11411,KATNAL2
rna,11412,HDHD2
rna,11413,C17orf78
rna,11414,ZNF91
rna,11415,CCL23
rna,11416,IGF2
